WPG, C, Mason, Appleton, 8478891, USA
CGY, C, Morgan, Frost, 8480028, CAN
CGY, L, Jonathan, Huberdeau, 8476456, CAN
CGY, L, Dryden, Hunt, 8478211, CAN
CGY, C, Nazem, Kadri, 8475172, CAN
CGY, C, Justin, Kirkland, 8477993, CAN
CGY, R, Adam, Klapka, 8483609, CZE
CGY, L, Ryan, Lomberg, 8479066, CAN
CGY, R, Anthony, Mantha, 8477511, CAN
CGY, C, Martin, Pospisil, 8481028, SVK
CGY, C, Kevin, Rooney, 8479291, USA
CGY, C, Yegor, Sharangovich, 8481068, BLR
CGY, C, Connor, Zary, 8482074, CAN
CGY, D, Rasmus, Andersson, 8478397, SWE
CGY, D, Kevin, Bahl, 8480860, CAN
CGY, D, Jake, Bean, 8479402, CAN
CGY, D, Joel, Hanley, 8477810, CAN
CGY, D, Daniil, Miromanov, 8482624, RUS
CGY, D, Brayden, Pachal, 8481167, CAN
CGY, D, Ilya, Solovyov, 8482470, BLR
CGY, D, MacKenzie, Weegar, 8477346, CAN
CGY, G, Dan, Vladar, 8478435, CZE
CGY, G, Dustin, Wolf, 8481692, USA
NYR, R, Nicolas, Aube-Kubel, 8477979, CAN
NYR, L, Brett, Berard, 8482132, USA
NYR, C, Jonny, Brodzinski, 8477380, USA
NYR, C, Sam, Carrick, 8475842, CAN
NYR, L, Will, Cuylle, 8482157, CAN
NYR, C, Adam, Edstrom, 8481726, SWE
NYR, R, Arthur, Kaliyev, 8481560, UZB
NYR, L, Chris, Kreider, 8475184, USA
NYR, L, Alexis, Lafrenière, 8482109, CAN
NYR, L, J.T., Miller, 8476468, USA
NYR, L, Brennan, Othmann, 8482747, CAN
NYR, L, Artemi, Panarin, 8478550, RUS
NYR, C, Juuso, Parssinen, 8481704, FIN
NYR, C, Matt, Rempe, 8482460, CAN
NYR, C, Vincent, Trocheck, 8476389, USA
NYR, C, Mika, Zibanejad, 8476459, SWE
NYR, D, Will, Borgen, 8478840, USA
NYR, D, Calvin, de Haan, 8475177, CAN
NYR, D, Adam, Fox, 8479323, USA
NYR, D, Zac, Jones, 8481708, USA
NYR, D, K'Andre, Miller, 8480817, USA
NYR, D, Braden, Schneider, 8482073, CAN
NYR, D, Carson, Soucy, 8477369, CAN
NYR, D, Urho, Vaakanainen, 8480001, FIN
NYR, G, Jonathan, Quick, 8471734, USA
NYR, G, Igor, Shesterkin, 8478048, RUS
UTA, C, Nick, Bjugstad, 8475760, USA
UTA, L, Michael, Carcone, 8479619, CAN
UTA, C, Logan, Cooley, 8483431, USA
UTA, L, Lawson, Crouse, 8478474, CAN
UTA, R, Josh, Doan, 8482659, USA
UTA, R, Dylan, Guenther, 8482699, CAN
UTA, C, Barrett, Hayton, 8480849, CAN
UTA, C, Clayton, Keller, 8479343, USA
UTA, C, Alexander, Kerfoot, 8477021, CAN
UTA, L, Matias, Maccelli, 8481711, FIN
UTA, C, Jack, McBain, 8480855, CAN
UTA, C, Liam, O'Brien, 8477070, CAN
UTA, C, Nick, Schmaltz, 8477951, USA
UTA, C, Kevin, Stenlund, 8478831, SWE
UTA, R, Kailer, Yamamoto, 8479977, USA
UTA, D, Robert, Bortuzzo, 8474145, CAN
UTA, D, Ian, Cole, 8474013, USA
UTA, D, Nick, DeSimone, 8480084, USA
UTA, D, Michael, Kesselring, 8480891, USA
UTA, D, John, Marino, 8478507, USA
UTA, D, Olli, Määttä, 8476874, FIN
UTA, D, Mikhail, Sergachev, 8479410, RUS
UTA, G, Karel, Vejmelka, 8478872, CZE
UTA, G, Matt, Villalta, 8480191, CAN
MTL, R, Josh, Anderson, 8476981, CAN
MTL, R, Joel, Armia, 8476469, FIN
MTL, R, Cole, Caufield, 8481540, USA
MTL, C, Kirby, Dach, 8481523, CAN
MTL, C, Christian, Dvorak, 8477989, USA
MTL, C, Jake, Evans, 8478133, CAN
MTL, R, Brendan, Gallagher, 8475848, CAN
MTL, L, Emil, Heineman, 8482476, SWE
MTL, R, Patrik, Laine, 8479339, FIN
MTL, C, Alex, Newhook, 8481618, CAN
MTL, L, Michael, Pezzetta, 8479543, CAN
MTL, R, Joshua, Roy, 8482749, CAN
MTL, L, Juraj, Slafkovský, 8483515, SVK
MTL, C, Nick, Suzuki, 8480018, CAN
MTL, D, Alexandre, Carrier, 8478851, CAN
MTL, D, Kaiden, Guhle, 8482087, CAN
MTL, D, Lane, Hutson, 8483457, USA
MTL, D, Mike, Matheson, 8476875, CAN
MTL, D, David, Savard, 8475233, CAN
MTL, D, Jayden, Struble, 8481593, USA
MTL, D, Arber, Xhekaj, 8482964, CAN
MTL, G, Jakub, Dobes, 8482487, CZE
MTL, G, Sam, Montembeault, 8478470, CAN
CBJ, C, Zachary, Aston-Reese, 8479944, USA
CBJ, R, Yegor, Chinakhov, 8482475, RUS
CBJ, R, Justin, Danforth, 8479941, CAN
CBJ, C, Adam, Fantilli, 8484166, CAN
CBJ, R, Christian, Fischer, 8478432, USA
CBJ, C, Boone, Jenner, 8476432, CAN
CBJ, C, Kent, Johnson, 8482660, CAN
CBJ, C, Luke, Kunin, 8479316, USA
CBJ, C, Sean, Kuraly, 8476374, USA
CBJ, R, Kevin, Labanc, 8478099, USA
CBJ, R, Kirill, Marchenko, 8480893, RUS
CBJ, C, Sean, Monahan, 8477497, CAN
CBJ, R, Mathieu, Olivier, 8479671, USA
CBJ, C, Cole, Sillinger, 8482705, USA
CBJ, L, James, van Riemsdyk, 8474037, USA
CBJ, L, Dmitri, Voronkov, 8481716, RUS
CBJ, R, Jack, Williams, 8485469, USA
CBJ, D, Jake, Christiansen, 8481161, CAN
CBJ, D, Dante, Fabbro, 8479371, CAN
CBJ, D, Erik, Gudbranson, 8475790, CAN
CBJ, D, Jordan, Harris, 8480887, USA
CBJ, D, Jack, Johnson, 8471677, USA
CBJ, D, Denton, Mateychuk, 8483485, CAN
CBJ, D, Ivan, Provorov, 8478500, RUS
CBJ, D, Damon, Severson, 8476923, CAN
CBJ, D, Zach, Werenski, 8478460, USA
CBJ, G, Elvis, Merzlikins, 8478007, LVA
CBJ, G, Daniil, Tarasov, 8480193, RUS
NYI, C, Mathew, Barzal, 8478445, CAN
NYI, C, Casey, Cizikas, 8475231, CAN
NYI, L, Anthony, Duclair, 8477407, CAN
NYI, L, Pierre, Engvall, 8478115, SWE
NYI, R, Hudson, Fasching, 8477392, USA
NYI, C, Marc, Gatcomb, 8483553, USA
NYI, R, Simon, Holmstrom, 8481601, SWE
NYI, C, Bo, Horvat, 8477500, CAN
NYI, L, Anders, Lee, 8475314, USA
NYI, C, Kyle, MacLean, 8481237, USA
NYI, L, Matt, Martin, 8474709, CAN
NYI, C, Jean-Gabriel, Pageau, 8476419, CAN
NYI, C, Kyle, Palmieri, 8475151, USA
NYI, R, Maxim, Tsyplakov, 8484958, RUS
NYI, D, Adam, Boqvist, 8480871, SWE
NYI, D, Tony, DeAngelo, 8477950, USA
NYI, D, Noah, Dobson, 8480865, CAN
NYI, D, Scott, Mayfield, 8476429, USA
NYI, D, Adam, Pelech, 8476917, CAN
NYI, D, Scott, Perunovich, 8481059, USA
NYI, D, Ryan, Pulock, 8477506, CAN
NYI, D, Mike, Reilly, 8476422, USA
NYI, D, Alexander, Romanov, 8481014, RUS
NYI, G, Marcus, Hogberg, 8477405, SWE
NYI, G, Ilya, Sorokin, 8478009, RUS
NYI, G, Semyon, Varlamov, 8473575, RUS
DET, R, Jonatan, Berggren, 8481013, SWE
DET, L, J.T., Compher, 8477456, USA
DET, C, Andrew, Copp, 8477429, USA
DET, R, Alex, DeBrincat, 8479337, USA
DET, R, Patrick, Kane, 8474141, USA
DET, C, Marco, Kasper, 8483464, AUT
DET, C, Dylan, Larkin, 8477946, USA
DET, L, Carter, Mazur, 8482802, USA
DET, C, Tyler, Motte, 8477353, USA
DET, C, Michael, Rasmussen, 8479992, CAN
DET, L, Lucas, Raymond, 8482078, SWE
DET, R, Dominik, Shine, 8479942, USA
DET, C, Craig, Smith, 8475225, USA
DET, L, Elmer, Soderblom, 8481725, SWE
DET, R, Vladimir, Tarasenko, 8475765, RUS
DET, L, Austin, Watson, 8475766, USA
DET, D, Ben, Chiarot, 8475279, CAN
DET, D, Simon, Edvinsson, 8482762, SWE
DET, D, Erik, Gustafsson, 8476979, SWE
DET, D, Justin, Holl, 8475718, USA
DET, D, Albert, Johansson, 8481607, SWE
DET, D, William, Lagesson, 8478021, SWE
DET, D, Jeff, Petry, 8473507, USA
DET, D, Moritz, Seider, 8481542, DEU
DET, G, Alex, Lyon, 8479312, USA
DET, G, Petr, Mrazek, 8475852, CZE
DET, G, Cam, Talbot, 8475660, CAN
ANA, C, Leo, Carlsson, 8484153, SWE
ANA, R, Sam, Colangelo, 8482118, USA
ANA, C, Robby, Fabbri, 8477952, CAN
ANA, L, Cutter, Gauthier, 8483445, SWE
ANA, C, Jansen, Harkins, 8478424, USA
ANA, L, Ross, Johnston, 8477527, CAN
ANA, L, Alex, Killorn, 8473986, CAN
ANA, R, Brett, Leason, 8481517, CAN
ANA, C, Isac, Lundestrom, 8480806, SWE
ANA, L, Brock, McGinn, 8476934, CAN
ANA, C, Mason, McTavish, 8482745, CHE
ANA, C, Nikita, Nesterenko, 8481754, USA
ANA, C, Ryan, Strome, 8476458, CAN
ANA, R, Troy, Terry, 8478873, USA
ANA, R, Frank, Vatrano, 8478366, USA
ANA, C, Trevor, Zegras, 8481533, USA
ANA, D, Radko, Gudas, 8475462, CZE
ANA, D, Drew, Helleson, 8481563, USA
ANA, D, Oliver, Kylington, 8478430, SWE
ANA, D, Jackson, LaCombe, 8481605, USA
ANA, D, Pavel, Mintyukov, 8483490, RUS
ANA, D, Jacob, Trouba, 8476885, USA
ANA, D, Olen, Zellweger, 8482803, CAN
ANA, G, Lukas, Dostal, 8480843, CZE
ANA, G, John, Gibson, 8476434, USA
BOS, C, John, Beecher, 8481556, USA
BOS, C, Patrick, Brown, 8477887, USA
BOS, C, Morgan, Geekie, 8479987, CAN
BOS, C, Mark, Kastelic, 8480355, USA
BOS, C, Marat, Khusnutdinov, 8482177, RUS
BOS, L, Cole, Koepke, 8481043, USA
BOS, C, Jakub, Lauko, 8480880, CZE
BOS, C, Vinni, Lettieri, 8479968, USA
BOS, C, Elias, Lindholm, 8477496, SWE
BOS, C, Casey, Mittelstadt, 8479999, USA
BOS, R, David, Pastrnak, 8477956, CZE
BOS, C, Pavel, Zacha, 8478401, CZE
BOS, D, Henri, Jokiharju, 8480035, FIN
BOS, D, Hampus, Lindholm, 8476854, SWE
BOS, D, Mason, Lohrei, 8482511, USA
BOS, D, Charlie, McAvoy, 8479325, USA
BOS, D, Ian, Mitchell, 8480070, CAN
BOS, D, Andrew, Peeke, 8479369, USA
BOS, D, Parker, Wotherspoon, 8478450, CAN
BOS, D, Nikita, Zadorov, 8477507, RUS
BOS, G, Joonas, Korpisalo, 8476914, FIN
BOS, G, Jeremy, Swayman, 8480280, USA
PIT, C, Noel, Acciari, 8478569, USA
PIT, C, Emil, Bemstrom, 8480205, SWE
PIT, C, Sidney, Crosby, 8471675, CAN
PIT, C, Connor, Dewar, 8480980, CAN
PIT, R, Kevin, Hayes, 8475763, USA
PIT, L, Danton, Heinen, 8478046, CAN
PIT, L, Bokondji, Imama, 8478147, CAN
PIT, R, Ville, Koivunen, 8482758, FIN
PIT, C, Blake, Lizotte, 8481481, USA
PIT, C, Evgeni, Malkin, 8471215, RUS
PIT, R, Rutger, McGroarty, 8483487, USA
PIT, C, Tommy, Novak, 8478438, USA
PIT, R, Rickard, Rakell, 8476483, SWE
PIT, R, Bryan, Rust, 8475810, USA
PIT, C, Philip, Tomasino, 8481577, CAN
PIT, D, Ryan, Graves, 8477435, CAN
PIT, D, Matt, Grzelcyk, 8476891, USA
PIT, D, P.O, Joseph, 8480058, CAN
PIT, D, Erik, Karlsson, 8474578, SWE
PIT, D, Vladislav, Kolyachonok, 8481609, BLR
PIT, D, Kris, Letang, 8471724, CAN
PIT, D, Ryan, Shea, 8478854, USA
PIT, D, Conor, Timmins, 8479982, CAN
PIT, G, Tristan, Jarry, 8477465, CAN
PIT, G, Alex, Nedeljkovic, 8477968, USA
PHI, C, Rodrigo, Abols, 8479022, LVA
PHI, R, Bobby, Brink, 8481553, USA
PHI, L, Noah, Cates, 8480220, USA
PHI, C, Sean, Couturier, 8476461, USA
PHI, L, Nicolas, Deslauriers, 8475235, CAN
PHI, R, Tyson, Foerster, 8482159, CAN
PHI, R, Garnet, Hathaway, 8477903, USA
PHI, R, Travis, Konecny, 8478439, CAN
PHI, R, Olle, Lycksell, 8480245, SWE
PHI, R, Matvei, Michkov, 8484387, RUS
PHI, L, Jakob, Pelletier, 8481592, CAN
PHI, C, Ryan, Poehling, 8480068, USA
PHI, R, Owen, Tippett, 8480015, CAN
PHI, D, Emil, Andrae, 8482126, SWE
PHI, D, Jamie, Drysdale, 8482142, CAN
PHI, D, Ryan, Ellis, 8475176, CAN
PHI, D, Rasmus, Ristolainen, 8477499, FIN
PHI, D, Travis, Sanheim, 8477948, CAN
PHI, D, Nick, Seeler, 8476372, USA
PHI, D, Cam, York, 8481546, USA
PHI, D, Egor, Zamula, 8481178, RUS
PHI, G, Samuel, Ersson, 8481035, SWE
PHI, G, Ivan, Fedotov, 8478905, FIN
PHI, G, Aleksei, Kolosov, 8482783, BLR
SEA, C, Matty, Beniers, 8482665, USA
SEA, L, Andre, Burakovsky, 8477444, AUT
SEA, R, Jordan, Eberle, 8474586, CAN
SEA, C, Michael, Eyssimont, 8479591, USA
SEA, C, John, Hayden, 8477401, USA
SEA, R, Kaapo, Kakko, 8481554, FIN
SEA, L, Tye, Kartye, 8481789, CAN
SEA, L, Jared, McCann, 8477955, CAN
SEA, R, Jani, Nyman, 8483497, FIN
SEA, C, Jaden, Schwartz, 8475768, CAN
SEA, C, Chandler, Stephenson, 8476905, CAN
SEA, R, Eeli, Tolvanen, 8480009, FIN
SEA, C, Shane, Wright, 8483524, CAN
SEA, D, Vince, Dunn, 8478407, CAN
SEA, D, Ryker, Evans, 8482858, CAN
SEA, D, Cale, Fleury, 8479985, CAN
SEA, D, Adam, Larsson, 8476457, SWE
SEA, D, Joshua, Mahura, 8479372, CAN
SEA, D, Brandon, Montour, 8477986, CAN
SEA, D, Jamie, Oleksiak, 8476467, CAN
SEA, G, Joey, Daccord, 8478916, USA
SEA, G, Philipp, Grubauer, 8475831, DEU
BUF, L, Zach, Benson, 8484145, CAN
BUF, L, Jordan, Greenway, 8478413, USA
BUF, C, Tyson, Kozak, 8482896, CAN
BUF, C, Peyton, Krebs, 8481522, CAN
BUF, C, Jiri, Kulich, 8483468, CZE
BUF, C, Sam, Lafferty, 8478043, USA
BUF, L, Beck, Malenstyn, 8479359, CAN
BUF, C, Ryan, McLeod, 8480802, CAN
BUF, C, Josh, Norris, 8480064, USA
BUF, R, JJ, Peterka, 8482175, DEU
BUF, R, Jack, Quinn, 8482097, CAN
BUF, R, Isak, Rosen, 8482765, SWE
BUF, C, Tage, Thompson, 8479420, USA
BUF, R, Alex, Tuch, 8477949, USA
BUF, L, Jason, Zucker, 8475722, USA
BUF, D, Jacob, Bernard-Docker, 8480879, CAN
BUF, D, Jacob, Bryson, 8480196, CAN
BUF, D, Bowen, Byram, 8481524, CAN
BUF, D, Connor, Clifton, 8477365, USA
BUF, D, Rasmus, Dahlin, 8480839, SWE
BUF, D, Owen, Power, 8482671, CAN
BUF, D, Jack, Rathbone, 8480056, USA
BUF, D, Mattias, Samuelsson, 8480807, USA
BUF, G, Ukko-Pekka, Luukkonen, 8480045, FIN
BUF, G, James, Reimer, 8473503, CAN
NSH, L, Kieffer, Bellows, 8479356, USA
NSH, L, Michael, Bunting, 8478047, CAN
NSH, R, Luke, Evangelista, 8482146, CAN
NSH, L, Filip, Forsberg, 8476887, SWE
NSH, L, Zachary, L'Heureux, 8482742, CAN
NSH, C, Jonathan, Marchessault, 8476539, CAN
NSH, R, Michael, McCarron, 8477446, USA
NSH, C, Ryan, O'Reilly, 8475158, CAN
NSH, C, Colton, Sissons, 8476925, CAN
NSH, L, Cole, Smith, 8482062, USA
NSH, C, Steven, Stamkos, 8474564, CAN
NSH, C, Fedor, Svechkov, 8482768, RUS
NSH, L, Jakub, Vrana, 8477944, CZE
NSH, R, Matthew, Wood, 8484241, CAN
NSH, D, Justin, Barron, 8482111, CAN
NSH, D, Nick, Blankenburg, 8483565, USA
NSH, D, Marc, Del Gaizo, 8481743, USA
NSH, D, Andreas, Englund, 8477971, SWE
NSH, D, Roman, Josi, 8474600, CHE
NSH, D, Jeremy, Lauzon, 8478468, CAN
NSH, D, Jordan, Oesterle, 8477851, USA
NSH, D, Brady, Skjei, 8476869, USA
NSH, D, Spencer, Stastney, 8481056, USA
NSH, D, Adam, Wilsby, 8482482, SWE
NSH, G, Justus, Annunen, 8481020, FIN
NSH, G, Juuse, Saros, 8477424, FIN
CHI, C, Connor, Bedard, 8484144, CAN
CHI, L, Tyler, Bertuzzi, 8477479, CAN
CHI, C, Colton, Dach, 8482703, CAN
CHI, C, Jason, Dickinson, 8477450, CAN
CHI, C, Ryan, Donato, 8477987, USA
CHI, L, Nick, Foligno, 8473422, USA
CHI, C, Philipp, Kurashev, 8480798, CHE
CHI, L, Patrick, Maroon, 8474034, USA
CHI, R, Ilya, Mikheyev, 8481624, RUS
CHI, C, Oliver, Moore, 8484197, USA
CHI, C, Frank, Nazar, 8483493, USA
CHI, L, Lukas, Reichel, 8482117, DEU
CHI, L, Landon, Slaggert, 8482172, USA
CHI, C, Teuvo, Teravainen, 8476882, FIN
CHI, C, Joe, Veleno, 8480813, CAN
CHI, D, TJ, Brodie, 8474673, CAN
CHI, D, Louis, Crevier, 8481806, CAN
CHI, D, Ethan, Del Mastro, 8482807, CAN
CHI, D, Wyatt, Kaiser, 8482176, USA
CHI, D, Kevin, Korchinski, 8483466, CAN
CHI, D, Artyom, Levshunov, 8484783, BLR
CHI, D, Alec, Martinez, 8474166, USA
CHI, D, Connor, Murphy, 8476473, USA
CHI, D, Sam, Rinzel, 8483506, USA
CHI, D, Alex, Vlasic, 8481568, USA
CHI, G, Spencer, Knight, 8481519, USA
CHI, G, Arvid, Soderblom, 8482821, SWE
SJS, C, Macklin, Celebrini, 8484801, CAN
SJS, C, Logan, Couture, 8474053, CAN
SJS, C, Ty, Dellandrea, 8480848, CAN
SJS, L, William, Eklund, 8482667, SWE
SJS, R, Patrick, Giles, 8480825, USA
SJS, R, Barclay, Goodrow, 8476624, CAN
SJS, R, Collin, Graf, 8484911, USA
SJS, C, Noah, Gregor, 8479393, CAN
SJS, R, Carl, Grundstrom, 8479336, SWE
SJS, C, Klim, Kostin, 8480011, RUS
SJS, R, Nikolai, Kovalenko, 8481042, USA
SJS, C, Cam, Lund, 8483481, USA
SJS, C, Zack, Ostapchuk, 8482859, CAN
SJS, C, Will, Smith, 8484227, USA
SJS, C, Tyler, Toffoli, 8475726, CAN
SJS, C, Alexander, Wennberg, 8477505, SWE
SJS, D, Luca, Cagnoni, 8484152, CAN
SJS, D, Lucas, Carlsson, 8479523, SWE
SJS, D, Vincent, Desharnais, 8479576, CAN
SJS, D, Mario, Ferraro, 8479983, CAN
SJS, D, Timothy, Liljegren, 8480043, SWE
SJS, D, Shakir, Mukhamadullin, 8482166, RUS
SJS, D, Jan, Rutta, 8480172, CZE
SJS, D, Jimmy, Schuldt, 8481486, USA
SJS, D, Henry, Thrun, 8481567, USA
SJS, D, Marc-Edouard, Vlasic, 8471709, CAN
SJS, G, Alexandar, Georgiev, 8480382, BGR
SJS, G, Georgi, Romanov, 8484312, RUS
